Source,Sample No.,Sample type,Experiment type,Experiment kinematics,Confining pressure (MPa),Comment on published mechanical data,Comment on extra unpublished data ,Use strain-rate minimum or peak stress data?,Use tertiary creep or flow stress data?,Sample initial geometry,Sample initial diameter for compression (mm),Sample initial length for compression (mm),Sample length for shear (mm),sample width for shear (mm),sample height for shear (mm),T,T upper bound,T lower bound,Comment on T error,Grain size unit: diameter (D) or area (A),Initial median grain size D: (µm); A (µm^2),Initial grain size lower bound D: (µm); A (µm^2),Initial grain size upper bound D: (µm); A (µm^2),Method for grain size measurement,Grain size error comment,Technique used to collect microstructural data,Resolution,Strain at minimum rate/ peak stress as published,"Published strain type: Octahedral shear (O), Axial (A), Shear (S)?",True (T) or engineering (E) strain?,Stress (MPa) at minimum rate/ peak stress as published,"Published stress type: Octahedral shear (O), Axial (A), Shear (S)?",Strain and stress Error Comments,"Published strain rate type: Octahedral shear (O), Axial (A), Shear (S)?","If Axial, True (T) or engineering (E) strain rate?",Strain rate (/s) at minimum rate/ peak stress as published,Strain rate lower bound,Strain rate upper bound,Comment on rate error,Microstructural data at minimum rate/ peak stress,Grain size scale: diameter (D)? Area (A),Mean grain size  D: (µm); A (µm2) at minimum rate/ peak stress,Median grain size  D: (µm); A (µm2) at minimum rate/ peak stress,Grain size lower bound D: (µm); A (µm2) at minimum rate/ peak stress,Grain size lower bound D: (µm); A (µm2) at minimum rate/ peak stress,Comment on measurement error of grain size,Bulk reduced Schmid factor at minimum rate/ peak stress,Comment on bulk reduced Schmid factor ,Comment on sample geometry,Strain at tertiary strain rate/ flow stress as published,"Published strain type: Octahedral shear (O), Axial (A), Shear (S)?","If Axial, True (T) or engineering (E) strain?","Published stress type: Octahedral shear (O), Axial (A), Shear (S)?",Stress (MPa) at tertiary strain rate/ flow stress as published,Stress lower bound,Stress upper bound,Comment on strain and stress error,"Published strain rate type: Octahedral shear (O), Axial (A), Shear (S)?",True (T) or engineering (E) strain rate?,Strain rate (/s) at tertiary strain rate/ flow stress as published,Strain rate lower bound,Strain rate upper bound,Comment on strain rate error,Microstructural data at tertiary strain rate/ flow stress,Grain size scale: diameter (D)? Area (A),Mean grain size  D: (µm); A (µm2) at tertiary strain rate/ flow stress,Median grain size  D: (µm); A (µm2) at tertiary strain rate/ flow stress,Grain size lower bound D: (µm); A (µm2) at tertiary strain rate/ flow stress,Grain size lower bound D: (µm); A (µm2) at tertiary strain rate/ flow stress,Grain size error comment,Bulk reduced Schmid factor at tertiary strain rate/ flow stress,Bulk reduced Schmid factor comment
,N/A,H2O,,,0,,N/A,NO,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-5,-4.7,-5.3,,D,1700,1500,1900,,N/A,,N/A,N/A,O,E,0.07,O,,O,E,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-5,-4.7,-5.3,,D,1700,1500,1900,,N/A,,N/A,0.009,O,E,0.1,O,,O,E,9.30E-10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-5,-4.7,-5.3,,D,1700,1500,1900,,N/A,,N/A,0.0075,O,E,0.13,O,,O,E,2.00E-09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-5,-4.7,-5.3,,D,1700,1500,1900,,N/A,,N/A,0.0055,O,E,0.2,O,,O,E,8.70E-09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-5,-4.7,-5.3,,D,1700,1500,1900,,N/A,,N/A,0.0048,O,E,0.3,O,,O,E,3.90E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-5,-4.7,-5.3,,D,1700,1500,1900,,N/A,,N/A,0.0049,O,E,0.6,O,,O,E,1.90E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-5,-4.7,-5.3,,D,1700,1500,1900,,N/A,,N/A,0.004,O,E,0.8,O,,O,E,7.00E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,NO,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-10.6,-10.4,-11,,D,1700,1500,1900,,N/A,,N/A,N/A,O,E,0.05,O,,O,E,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,NO,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-10.6,-10.4,-11,,D,1700,1500,1900,,N/A,,N/A,N/A,O,E,0.1,O,,O,E,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-10.6,-10.4,-11,,D,1700,1500,1900,,N/A,,N/A,0.0062,O,E,0.2,O,,O,E,3.50E-09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-10.6,-10.4,-11,,D,1700,1500,1900,,N/A,,N/A,0.0058,O,E,0.3,O,,O,E,1.20E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-10.6,-10.4,-11,,D,1700,1500,1900,,N/A,,N/A,0.0067,O,E,0.4,O,,O,E,2.90E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-10.6,-10.4,-11,,D,1700,1500,1900,,N/A,,N/A,0.0063,O,E,0.6,O,,O,E,1.00E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-10.6,-10.4,-11,,D,1700,1500,1900,,N/A,,N/A,0.0066,O,E,0.8,O,,O,E,2.60E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-10.6,-10.4,-11,,D,1700,1500,1900,,N/A,,N/A,0.0075,O,E,1,O,,O,E,4.00E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-17.8,-16.8,-18.8,,D,1700,1500,1900,,N/A,,N/A,0.0055,O,E,0.13,O,,O,E,3.30E-10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-17.8,-16.8,-18.8,,D,1700,1500,1900,,N/A,,N/A,0.0062,O,E,0.3,O,,O,E,3.30E-09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-17.8,-16.8,-18.8,,D,1700,1500,1900,,N/A,,N/A,0.006,O,E,0.4,O,,O,E,7.20E-09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-17.8,-16.8,-18.8,,D,1700,1500,1900,,N/A,,N/A,0.008,O,E,0.6,O,,O,E,2.60E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-17.8,-16.8,-18.8,,D,1700,1500,1900,,N/A,,N/A,0.0068,O,E,0.8,O,,O,E,5.80E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-17.8,-16.8,-18.8,,D,1700,1500,1900,,N/A,,N/A,0.0076,O,E,1.2,O,,O,E,2.10E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-32.5,-30.9,-33.9,,D,1700,1500,1900,,N/A,,N/A,0.0058,O,E,0.07,O,,O,E,5.00E-11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-32.5,-30.9,-33.9,,D,1700,1500,1900,,N/A,,N/A,0.006,O,E,0.1,O,,O,E,1.10E-10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-32.5,-30.9,-33.9,,D,1700,1500,1900,,N/A,,N/A,0.006,O,E,0.13,O,,O,E,1.50E-10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-32.5,-30.9,-33.9,,D,1700,1500,1900,,N/A,,N/A,0.0071,O,E,0.2,O,,O,E,3.20E-10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-32.5,-30.9,-33.9,,D,1700,1500,1900,,N/A,,N/A,0.0059,O,E,0.36,O,,O,E,1.30E-09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-32.5,-30.9,-33.9,,D,1700,1500,1900,,N/A,,N/A,0.0051,O,E,0.5,O,,O,E,3.30E-09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-32.5,-30.9,-33.9,,D,1700,1500,1900,,N/A,,N/A,0.005,O,E,0.6,O,,O,E,5.50E-09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-32.5,-30.9,-33.9,,D,1700,1500,1900,,N/A,,N/A,0.007,O,E,0.8,O,,O,E,1.00E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4±0.2,63.2±4,N/A,N/A,N/A,-32.5,-30.9,-33.9,,D,1700,1500,1900,,N/A,,N/A,0.0078,O,E,1,O,,O,E,2.10E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jacka (1984b),N/A,H2O,Constant load,Uniaxial compression ,0,Full creep curves (Fig. 3). Summary data in a table (Table 2).,N/A,YES,YES, Cylindrical,25.4,73.2,N/A,N/A,N/A,-7,-6.9,-7.1,"Short time (10s) of 0.01K. Long time <0.1K. (Morgan, 1979; Jacka, 1984b)",D,4500,N/A,N/A,Lineat intercept method.,N/A,Crossed polaroids?,N/A,0.012,O,E,0.3,O,N/A,O,E,3.40E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.078,O,E,O,0.3,N/A,N/A,N/A,O,E,7.10E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,YES, Cylindrical,25.4,72,N/A,N/A,N/A,-7,-6.9,-7.1,,D,4000,N/A,N/A,,N/A,,N/A,0.008,O,E,0.3,O,N/A,O,E,3.20E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.063,O,E,O,0.3,N/A,N/A,N/A,O,E,8.30E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,YES, Cylindrical,25.4,72,N/A,N/A,N/A,-7,-6.9,-7.1,,D,2500,N/A,N/A,,N/A,,N/A,0.008,O,E,0.3,O,N/A,O,E,5.00E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.09,O,E,O,0.3,N/A,N/A,N/A,O,E,1.40E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,YES, Cylindrical,25.4,71.5,N/A,N/A,N/A,-7,-6.9,-7.1,,D,2200,N/A,N/A,,N/A,,N/A,0.01,O,E,0.3,O,N/A,O,E,3.20E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1,O,E,O,0.3,N/A,N/A,N/A,O,E,7.90E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,YES, Cylindrical,25.4,72,N/A,N/A,N/A,-7,-6.9,-7.1,,D,1500,N/A,N/A,,N/A,,N/A,0.009,O,E,0.3,O,N/A,O,E,2.50E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.079,O,E,O,0.3,N/A,N/A,N/A,O,E,7.10E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4,63,N/A,N/A,N/A,-10,-9.9,-10.1,,D,4500,N/A,N/A,,N/A,,N/A,0.008,O,E,0.26,O,N/A,O,E,1.20E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,O,E,O,N/A,N/A,N/A,N/A,O,E,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,YES, Cylindrical,25.4,76,N/A,N/A,N/A,-10,-9.9,-10.1,,D,4500,N/A,N/A,,N/A,,N/A,0.008,O,E,0.26,O,N/A,O,E,1.10E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.079,O,E,O,0.26,N/A,N/A,N/A,O,E,2.20E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,YES, Cylindrical,25.4,77,N/A,N/A,N/A,-10,-9.9,-10.1,,D,4000,N/A,N/A,,N/A,,N/A,0.018,O,E,0.26,O,N/A,O,E,1.20E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.074,O,E,O,0.26,N/A,N/A,N/A,O,E,2.20E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,NO, Cylindrical,25.4,76,N/A,N/A,N/A,-10,-9.9,-10.1,,D,2500,N/A,N/A,,N/A,,N/A,0.02,O,E,0.26,O,N/A,O,E,1.10E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,O,E,O,N/A,N/A,N/A,N/A,O,E,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,YES, Cylindrical,25.4,75,N/A,N/A,N/A,-10,-9.9,-10.1,,D,2200,N/A,N/A,,N/A,,N/A,0.02,O,E,0.26,O,N/A,O,E,1.00E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1,O,E,O,0.26,N/A,N/A,N/A,O,E,1.60E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,YES, Cylindrical,25.4,74,N/A,N/A,N/A,-10,-9.9,-10.1,,D,1500,N/A,N/A,,N/A,,N/A,0.02,O,E,0.26,O,N/A,O,E,9.30E-09,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1,O,E,O,0.26,N/A,N/A,N/A,O,E,1.50E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,YES, Cylindrical,25.4,80.2,N/A,N/A,N/A,-9,-8.9,-9.1,,D,4500,N/A,N/A,,N/A,,N/A,0.011,O,E,0.5,O,N/A,O,E,1.30E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.09,O,E,O,0.5,N/A,N/A,N/A,O,E,3.70E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,YES, Cylindrical,25.4,80.8,N/A,N/A,N/A,-9,-8.9,-9.1,,D,2500,N/A,N/A,,N/A,,N/A,0.011,O,E,0.5,O,N/A,O,E,9.00E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1,O,E,O,0.5,N/A,N/A,N/A,O,E,2.50E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,YES, Cylindrical,25.4,81.2,N/A,N/A,N/A,-9,-8.9,-9.1,,D,2200,N/A,N/A,,N/A,,N/A,0.008,O,E,0.5,O,N/A,O,E,8.10E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.09,O,E,O,0.5,N/A,N/A,N/A,O,E,2.40E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,H2O,,,0,,N/A,YES,YES, Cylindrical,25.4,67.3,N/A,N/A,N/A,-9,-8.9,-9.1,,D,1500,N/A,N/A,,N/A,,N/A,0.007,O,E,0.5,O,N/A,O,E,1.30E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.09,O,E,O,0.5,N/A,N/A,N/A,O,E,4.00E-07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jacka & Maccagnan (1984),A1,H2O,Constant stress,Uniaxial compression,0,"Mean creep curve, i.e., an envelope of creep curve that summarises A1-A7 (Fig. 2). Summary data in figures (Fig. 3).",N/A,YES,NO, Cylindrical,25.4,60,N/A,N/A,N/A,-3,-2.9,-3.1,"Short time (10s) of 0.01K. Long time <0.1K. (Morgan, 1979; Jacka, 1984b)",D,2200,N/A,N/A,Mean linear intercept,N/A,Crossed polaroids,N/A,0.008,O,E,0.2,O,N/A,O,E,2.00E-08,1.52E-08,3.23E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.275913,Fan et al. (2021a),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,A2,H2O,,,0,,N/A,NO,NO, Cylindrical,25.4,60,N/A,N/A,N/A,-3,-2.9,-3.1,,D,2200,N/A,N/A,,N/A,,N/A,0.008,O,E,0.2,O,N/A,O,E,2.00E-08,1.52E-08,3.23E-08,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
